age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
37, Private,306892, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,-4,1,61, Mexico, >50K
37, Federal-gov,110044, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7935,1974,46, United-States, >50K
50, Private,55860, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-12,0,45, United-States, <=50K
32, Private,290522, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,9,1,45, Mexico, <=50K
56, Private,187783, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, Black, Female,-7,1,40, United-States, <=50K
52, Private,219782, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,-13,1,31, Dominican-Republic, <=50K
33, Self-emp-not-inc,31973, Some-college,10, Divorced, Sales, Not-in-family, White, Male,14594,0,45, United-States, <=50K
30, Private,291355, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,14849,0,23, United-States, >50K
36, Private,261586, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-13,0,45, United-States, <=50K
21, Private,131280, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,-1,0,24, Trinadad&Tobago, <=50K
27, Local-gov,150114, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,6,1,21, United-States, <=50K
26, ?,155864, Some-college,10, Married-civ-spouse, ?, Husband, White, Female,-7,1,40, Mexico, <=50K
43, State-gov,199717, Some-college,10, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,4,0,31, Mexico, <=50K
62, Private,111463, Preschool,4, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,3,1,40, China, <=50K
18, Private,190260, Some-college,10, Never-married, Other-service, Own-child, White, Male,18,0,21, United-States, <=50K
39, Private,26506, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,3,1,36, United-States, <=50K
38, Private,101444, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-3,1,61, United-States, >50K
50, Local-gov,44175, 10th,6, Never-married, Adm-clerical, Not-in-family, Black, Female,12,1,22, United-States, <=50K
34, Local-gov,241948, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,-27,0,40, United-States, <=50K
30, Private,180214, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15,0,44, United-States, <=50K
32, Federal-gov,49743, 9th,5, Married-civ-spouse, Sales, Husband, White, Male,-14,1,40, United-States, <=50K
22, ?,186878, Assoc-voc,11, Never-married, ?, Own-child, White, Male,2,1,40, United-States, <=50K
62, Self-emp-not-inc,215699, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,18,0,22, Japan, <=50K
37, Private,167604, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,17,1,40, United-States, <=50K
61, Self-emp-not-inc,101194, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,18, Mexico, <=50K
21, Private,203292, HS-grad,9, Never-married, Sales, Own-child, White, Male,2,0,31, United-States, <=50K
31, Self-emp-inc,42033, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,22,0,45, United-States, >50K
61, Private,286493, Assoc-acdm,13, Married-civ-spouse, Other-service, Husband, White, Male,-13,1,40, Peru, <=50K
60, Private,170891, HS-grad,9, Never-married, Sales, Unmarried, White, Female,3787,0,50, United-States, <=50K
30, State-gov,168726, Doctorate,15, Never-married, Prof-specialty, Not-in-family, White, Female,25,1,40, United-States, <=50K
21, Private,223952, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,20,0,26, United-States, <=50K
61, ?,224357, Masters,14, Married-civ-spouse, ?, Husband, White, Male,-2,0,40, United-States, >50K
19, Private,215470, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,-5,0,36, United-States, <=50K
43, Private,165373, 7th-8th,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,10,1,37, United-States, <=50K
21, Private,400453, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Female,-7,0,40, United-States, <=50K
29, ?,181486, HS-grad,9, Never-married, ?, Not-in-family, White, Female,15,1,11, United-States, <=50K
43, State-gov,36602, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-11,1833,40, United-States, >50K
20, State-gov,278145, HS-grad,9, Never-married, Sales, Own-child, Black, Male,9,1,37, United-States, <=50K
39, Private,210109, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,18,1821,40, United-States, <=50K
58, Private,221801, 11th,7, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private,367206, Doctorate,16, Separated, Prof-specialty, Not-in-family, White, Male,-1,0,19, Outlying-US(Guam-USVI-etc), <=50K
60, Private,277834, 1st-4th,2, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,1,-1,37, Mexico, <=50K
60, Private,283413, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,-7,1,46, United-States, <=50K
32, Private,306823, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-12,1,40, Poland, <=50K
25, Private,299475, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,43,1885,60, Hungary, <=50K
22, ?,163278, 12th,6, Never-married, ?, Not-in-family, White, Female,26,-1,18, United-States, <=50K
36, Private,155821, HS-grad,9, Widowed, Adm-clerical, Unmarried, Black, Female,6,-1,36, United-States, <=50K
46, Private,88250, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,-7,0,22, Puerto-Rico, <=50K
34, Private,174878, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,-3,0,46, Nicaragua, <=50K
33, Private,260498, Bachelors,13, Never-married, Other-service, Husband, White, Male,-17,1,60, United-States, <=50K
35, Private,268424, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,-12,1,37, France, <=50K
18, Private,282148, 12th,6, Never-married, Craft-repair, Not-in-family, Other, Female,-4,1,40, Hong, <=50K
18, Private,186911, HS-grad,9, Never-married, Sales, Own-child, White, Male,19,0,44, United-States, <=50K
25, Private,398055, 1st-4th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-2,0,40, United-States, <=50K
52, Private,173264, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,23,0,46, Columbia, <=50K
41, Private,193492, Some-college,10, Never-married, Exec-managerial, Wife, White, Female,-13,0,45, Portugal, <=50K
28, Private,203067, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2,1,40, Mexico, <=50K
32, Private,226207, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,15,1,40, Canada, <=50K
17, Local-gov,44090, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,12,0,40, United-States, <=50K
57, Private,275918, 10th,4, Separated, Exec-managerial, Not-in-family, White, Female,2,1,30, United-States, <=50K
66, Self-emp-not-inc,78602, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,2,1,86, United-States, <=50K
18, Private,230516, HS-grad,9, Never-married, Sales, Own-child, White, Male,15,0,31, United-States, <=50K
32, Private,223468, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,-23,0,30, United-States, <=50K
30, Private,262954, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,11,0,40, United-States, <=50K
30, Private,172881, 5th-6th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-19,2,46, Mexico, <=50K
20, Private,88717, Some-college,10, Never-married, Other-service, Own-child, White, Female,14,1,23, United-States, <=50K
43, Private,168360, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,23,0,40, Haiti, >50K
21, Private,208189, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,8,1,40, United-States, <=50K
31, Private,219203, Assoc-acdm,12, Divorced, Machine-op-inspct, Not-in-family, White, Female,8,0,45, United-States, <=50K
31, Federal-gov,240457, Some-college,10, Separated, Other-service, Not-in-family, White, Female,3,0,40, United-States, <=50K
36, Self-emp-not-inc,203873, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,33,0,45, United-States, <=50K
34, Private,165223, HS-grad,9, Married-civ-spouse, Other-service, Unmarried, White, Female,10,0,23, Ireland, <=50K
53, Local-gov,191834, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,19,1869,40, United-States, <=50K
66, Private,28719, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,17,0,40, United-States, <=50K
31, Private,103932, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,6,0,21, United-States, <=50K
40, Private,101872, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,-9,1,40, Japan, >50K
67, Private,176334, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,6,1,59, United-States, >50K
49, Self-emp-inc,171124, Masters,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,42,1,60, United-States, >50K
32, Private,240453, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male,21,0,63, United-States, <=50K
38, Private,162323, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-22,1,40, United-States, <=50K
38, Self-emp-inc,196494, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,22,1,60, United-States, >50K
36, Private,292573, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,11,1,40, United-States, >50K
39, Private,161868, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,-33,0,40, United-States, <=50K
55, Self-emp-inc,17454, HS-grad,9, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,-24,0,45, United-States, <=50K
30, Private,140862, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,12,1963,40, United-States, <=50K
33, Private,339383, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,-12,1,40, Mexico, <=50K
21, Private,463174, Some-college,10, Never-married, Tech-support, Own-child, Black, Female,-7,1,38, Nicaragua, <=50K
38, State-gov,104813, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,26,2394,40, United-States, >50K
49, Private,294641, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,12,1,40, Jamaica, >50K
39, Private,110963, Bachelors,10, Married-civ-spouse, Sales, Husband, White, Male,-9,0,40, United-States, <=50K
28, State-gov,170126, Bachelors,13, Never-married, Other-service, Own-child, White, Female,5,1,17, United-States, <=50K
32, Private,351272, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,39,1,46, Japan, >50K
35, Private,175870, Masters,7, Married-civ-spouse, Craft-repair, Husband, White, Male,-13,1,61, United-States, <=50K
75, Private,44539, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,14,1,15, United-States, <=50K
27, Private,442482, Assoc-acdm,13, Divorced, ?, Not-in-family, White, Female,-1,1,40, United-States, <=50K
32, Private,217617, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,4,1918,51, India, >50K
60, Never-worked,164303, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,16,0,37, United-States, <=50K
41, Private,178867, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,11,0,45, United-States, <=50K
51, Private,101768, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Female,-17,1,22, United-States, <=50K
31, Private,146147, 12th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,-9,0,40, United-States, <=50K
45, Private,151834, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-3,1950,40, United-States, >50K
32, ?,94745, 5th-6th,4, Married-civ-spouse, ?, Wife, White, Male,-23,0,21, Cuba, <=50K
31, Private,229397, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,5,1942,45, United-States, >50K
35, Private,219688, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,7,1,40, United-States, <=50K
28, ?,165361, Bachelors,13, Never-married, ?, Own-child, White, Female,12,0,21, Scotland, <=50K
59, Private,164392, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Female,-1,0,40, United-States, <=50K
19, Private,37930, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,-1,0,36, United-States, <=50K
40, Private,273690, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,9,0,59, United-States, >50K
43, Local-gov,42080, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,18,0,45, United-States, <=50K
68, Private,218012, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-17,0,59, United-States, >50K
31, Private,207850, 1st-4th,2, Never-married, Farming-fishing, Not-in-family, White, Female,-5,0,40, Mexico, <=50K
46, Private,199601, 9th,5, Never-married, ?, Own-child, White, Female,-5,0,40, Italy, <=50K
31, Private,237219, Some-college,10, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,22,0,30, South, <=50K
63, Private,31548, 7th-8th,4, Never-married, Priv-house-serv, Not-in-family, White, Male,8,0,31, Mexico, <=50K
59, ?,192849, HS-grad,9, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,-13,0,40, Hong, <=50K
32, Private,160394, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,9,1,40, United-States, <=50K
47, Private,51052, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-3,0,40, ?, >50K
33, Private,149524, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,7,0,40, United-States, <=50K
33, Private,152666, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-24,1,40, United-States, <=50K
65, Private,81972, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,9,1,45, United-States, >50K
34, Private,264859, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,33,0,40, Cuba, <=50K
31, Private,385098, 10th,5, Never-married, Craft-repair, Not-in-family, White, Male,-13,1,40, United-States, <=50K
27, Private,252489, 12th,9, Never-married, Transport-moving, Not-in-family, White, Male,10,0,59, United-States, <=50K
35, ?,150530, HS-grad,9, Married-civ-spouse, Tech-support, Wife, White, Male,4,1,44, United-States, <=50K
33, Private,415261, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,5,-1,46, United-States, <=50K
58, Private,96715, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,-9,1,46, United-States, >50K
36, Private,202875, 5th-6th,4, Separated, Priv-house-serv, Unmarried, White, Female,-27,1,40, United-States, <=50K
27, Private,233681, Some-college,10, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
38, Private,226906, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,8,1,40, Taiwan, <=50K
72, Private,171084, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,13,0,45, United-States, >50K
37, Private,304437, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,-5,0,40, United-States, <=50K
42, Private,182659, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,7,0,40, United-States, <=50K
33, Private,126124, Some-college,10, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,4,1,40, United-States, <=50K
67, Private,94256, Bachelors,13, Widowed, Other-service, Other-relative, White, Female,-3,0,45, United-States, <=50K
32, Private,169970, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,27,1,45, Philippines, <=50K
37, Private,39513, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,-20,0,40, United-States, <=50K
59, Self-emp-inc,209749, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,11,1,40, United-States, >50K
46, Self-emp-not-inc,69334, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-18,0,40, United-States, <=50K
20, Private,217222, Some-college,6, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,1,1,40, India, <=50K
27, Private,201486, Some-college,10, Never-married, Other-service, Own-child, White, Female,-21,1,40, United-States, <=50K
47, Private,165606, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,40,0,40, United-States, >50K
