age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
58, Private,229519, 5th-6th,5, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,-64,2,40, Mexico, <=50K
59, Federal-gov,343618, Assoc-acdm,9, Married-civ-spouse, ?, Husband, White, Male,-41,3,40, United-States, >50K
32, ?,117903, Bachelors,13, Never-married, ?, Not-in-family, White, Female,-58,0,40, Hungary, <=50K
15, Local-gov,174227, 11th,7, Never-married, ?, Own-child, Black, Male,37,2,14, United-States, <=50K
51, Private,219808, HS-grad,9, Widowed, Craft-repair, Unmarried, White, Female,14,0,40, United-States, <=50K
28, Private,8651, Some-college,10, Never-married, Sales, Unmarried, White, Male,14,-1,40, United-States, <=50K
41, Private,23858, HS-grad,9, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,20,-2,40, United-States, <=50K
60, Private,332780, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,43,0,56, United-States, >50K
56, ?,173886, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,-69,4,40, United-States, >50K
30, State-gov,163545, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-27,-1,38, United-States, <=50K
49, Private,130449, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,-41,1,40, United-States, <=50K
52, Self-emp-not-inc,45682, Some-college,10, Married-civ-spouse, Armed-Forces, Husband, Black, Male,7,-2,40, United-States, <=50K
60, Self-emp-not-inc,249747, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,-74,0,50, Taiwan, >50K
32, Private,68568, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,-43,1,40, United-States, <=50K
50, Private,189627, HS-grad,9, Divorced, Sales, Unmarried, Black, Male,-8,-1,54, United-States, <=50K
41, Federal-gov,41920, Bachelors,12, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,25,-1,40, China, <=50K
59, ?,65852, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,-48,2,40, United-States, <=50K
28, Federal-gov,56873, Some-college,10, Never-married, Sales, Unmarried, White, Male,13,0,40, United-States, <=50K
22, Local-gov,133425, Masters,14, Never-married, Prof-specialty, Not-in-family, Other, Male,-81,-4,40, ?, <=50K
23, Private,32937, 11th,7, Never-married, Farming-fishing, Own-child, White, Female,-60,5,23, United-States, <=50K
30, Private,38263, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-55,3,40, ?, <=50K
41, Private,433148, 12th,8, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,-86,3,40, United-States, <=50K
42, Private,146970, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,4233,1,66, Cuba, <=50K
32, Private,140157, Some-college,10, Never-married, Transport-moving, Not-in-family, Black, Female,-18,-1,44, United-States, <=50K
44, Private,298690, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,23,0,40, United-States, <=50K
22, Private,137736, HS-grad,13, Separated, Adm-clerical, Not-in-family, Black, Female,25,2,40, United-States, <=50K
20, Private,72992, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,51,0,40, United-States, <=50K
48, Private,263847, 10th,7, Never-married, Transport-moving, Not-in-family, Black, Male,-35,4,43, United-States, <=50K
40, Private,258944, 5th-6th,3, Divorced, Other-service, Unmarried, White, Female,20,-1,40, Mexico, <=50K
25, Private,91780, HS-grad,9, Never-married, Sales, Own-child, Black, Female,-23,1,26, United-States, <=50K
54, Private,174062, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,55,-1,55, United-States, >50K
43, Private,190456, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,22,-4,53, United-States, >50K
23, Private,131007, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,39,2,40, United-States, <=50K
52, Private,178827, HS-grad,9, Divorced, Sales, Unmarried, White, Male,15,-1,51, United-States, <=50K
30, State-gov,30399, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-2,-1,37, United-States, >50K
